0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
sougofollow,0.10385,0.33348,-0.50011,-0.6774899999999999,0.81088,0.046666,0.20023,-0.078993,0.058635,0.47491000000000005,-0.035519999999999996,0.82309,0.20942,-0.65894,-0.22584,-0.48367,-0.4423,-0.41379,0.32235,0.86114,-0.18261,-0.39165,0.5926899999999999,-0.25635,0.19025999999999998,0.57599,-0.19025999999999998,0.23531,-0.7712399999999999,-0.45975,-0.75388,0.066,-0.21627,0.34191,0.9344899999999999,0.098786,0.96025,-0.41748,0.08843,0.33753,-0.9678700000000001,-0.27123,0.16937,0.17471,1.2428,-0.052877999999999994,0.087273,-0.63478,-0.17644,0.45451,0.85557,-1.3482,-0.9049,-0.33571999999999996,0.69087,-0.32561999999999997,1.8036,0.52122,0.13025,0.5001399999999999,-0.91043,-1.264,0.60238,-0.14737999999999998,-0.78733,0.31947,-0.19018,0.7852100000000001,0.34493,0.16607,-0.023383,-1.4281,0.18964,-0.63417,-0.32297,0.55113,-1.4116,0.7591600000000001,0.47516,-0.9521700000000001,-0.17601,-0.19732,0.17804,-0.1655,-1.0155,0.80615,0.46926999999999996,0.81762,-0.5946199999999999,0.59005,0.21599000000000002,1.1783,-0.43385,0.71653,0.35619,-0.98413,-0.085117,0.51565,1.3443,0.43711000000000005,0.87621,0.038691,0.33987,-0.15902,0.30511,-0.21511,0.29478000000000004,-0.53154,1.4032,0.6636,0.6088399999999999,0.22476999999999997,-0.31143000000000004,-0.50517,0.11607,0.44404,-0.6622600000000001,-1.7218,0.36324,0.63968,-0.97757,-0.67756,0.32494,-0.16451,-1.2846,-1.7571,0.2904,-0.078171,0.56124,0.60531,-1.591,0.097286,0.80614,-0.1914,-0.12696,-1.315,-0.50874,0.5789,-0.22675,-0.33316,-0.0096862,0.030438999999999997,0.49895,-0.40899,-0.31990999999999997,-0.74559,-0.5990800000000001,1.578,-0.9101299999999999,-0.6856,0.037887,0.47631999999999997,-1.771,0.39,1.4641,0.12322000000000001,-0.42657,-0.57796,0.068771,-0.8276100000000001,-0.19669,-1.0007,-0.91955,-0.25017,-0.18392,-0.71722,1.2843,0.64525,-1.202,-0.022324,-0.16476,0.3593,0.5373600000000001,-0.34705,0.34719,-0.068458,-0.82065,1.0137,-0.82606,1.0286,0.5957399999999999,-0.35857,-0.019902,-0.39647,0.7095899999999999,0.0045725,0.62365,-0.5614100000000001,-0.4174,-0.44668,-0.42688999999999994,0.049304,-0.41741000000000006,-0.12980999999999998,0.39986,0.58073,0.13094,-0.53792,0.67128,0.47736999999999996
vídeo,0.090737,0.094056,0.22608000000000003,-0.18023,-0.092922,-0.24841,0.2554,-0.49836,-0.29236999999999996,-0.18563,0.66159,0.078476,0.085687,0.038493,0.28257,-0.21508000000000002,0.21588000000000002,-0.26226,0.30684,0.38611999999999996,-0.27581999999999995,0.014934999999999999,-0.17970999999999998,-0.27884000000000003,-0.087312,-2.886,0.039794,0.25326,-0.55108,-0.41788000000000003,0.79509,-0.33268000000000003,-0.16077,-0.42253999999999997,0.12846,0.40365999999999996,0.1141,-0.53773,-1.433,-0.065023,-1.2098,0.064589,0.34076,0.9701200000000001,-0.38382,0.53333,-0.26847,0.34809,-0.31484,-0.19674,-0.088364,-0.081978,0.025797000000000004,0.34410999999999997,0.24316999999999997,-0.58548,-0.25443000000000005,0.40138,0.44764,-0.07295800000000001,0.15795,-0.27594,0.27464,0.63866,0.27009,0.018797,-0.6301100000000001,0.11558,0.40896,-0.21711999999999998,0.3779,-0.74764,0.16695,-0.53981,-0.23808,-0.44255,0.082758,-0.079713,-0.080233,-0.3332,0.5898399999999999,0.20823000000000003,-0.33123,0.11217,-0.12522,-0.6988,0.35176999999999997,0.28936,0.49878999999999996,-0.21314,-0.55972,-0.2776,-0.51183,-0.73519,-0.08014299999999999,0.12135,0.27262,0.73995,-0.14286,0.43818999999999997,-0.64646,0.42245,-0.24616999999999997,0.1336,-0.49057,0.14407999999999999,0.062423,-0.077527,0.31284,0.15237,-0.28034000000000003,0.33055999999999996,0.32276,0.84996,0.1006,1.3372,0.29986999999999997,-0.29235,-0.62508,0.75934,-0.27269,0.87459,0.36372,0.2385,0.34373000000000004,0.26959,0.8033600000000001,-0.13191,0.9763799999999999,0.47358999999999996,-0.6593899999999999,0.26436,0.07919,-0.67219,0.42628,-0.2979,-0.07457799999999999,-0.62578,0.06991900000000001,-0.5137,-0.1995,0.063374,0.10830999999999999,-0.039117,-0.55197,-0.3455,-0.17817,-0.46678000000000003,0.4286,-0.0742,0.7853399999999999,0.25899,-2.5621,-0.39392,-0.39232,-0.044035000000000005,0.019285,-0.23513,-0.25514000000000003,-0.38113,0.028789999999999996,-0.45752,0.33683,-0.29983000000000004,0.20898000000000003,-0.40419,0.21228000000000002,0.00033516,0.12188,-0.31103000000000003,0.39459,0.47268999999999994,-0.14518,-0.5501699999999999,0.67318,0.32506,1.1462,-0.84901,0.29143,-0.19182000000000002,-0.10211,-0.038918,-0.7118800000000001,0.053382000000000006,-0.31764000000000003,0.6633600000000001,-0.62722,-0.42308,0.22307,-0.0032416,0.33903,-0.14572000000000002,-0.37046,-0.00069664,0.65728,0.25601999999999997,0.006983700000000001,0.138,-0.35574,-0.4531
poder,0.20695,-0.25808000000000003,0.089395,0.53493,-0.010648999999999999,0.3631,-0.67515,-0.37029,0.013412,-0.5636399999999999,0.40458,-0.026412,0.7379,-0.13047999999999998,0.54215,0.07935299999999999,-0.022811,-0.18325,0.34765999999999997,-0.25122,-0.19997,0.28578000000000003,0.0034125,0.14224,0.061594,-3.7503,-0.09056,0.19505,0.29993000000000003,-0.22453,0.054332000000000005,-0.8278,0.37826,-0.088305,-0.45945,0.5472600000000001,0.60154,-0.46824,-2.5002,-0.25863,-0.95034,0.10075,0.067201,-0.5967399999999999,0.27536,0.0047243,-0.21031999999999998,0.27951,-0.044206999999999996,-0.33912,0.3995,0.26406,-0.17904,-0.16289,0.046898,0.080785,-0.29019,0.30062,-0.058912,-0.27512,-0.46108000000000005,-0.34233,0.4262,0.22653,0.9096299999999999,-0.05012,0.059490999999999995,0.14107999999999998,-0.58075,0.08968999999999999,-0.26732,-0.26516999999999996,0.014504,-0.070604,-0.32145999999999997,-0.7138399999999999,-0.37519,0.092611,-0.37901999999999997,-0.11962,-0.6046600000000001,0.47934,0.73392,-0.64646,0.40571,0.26122,-0.5501199999999999,-0.25009000000000003,-0.33178,-0.12401,0.11385,0.23806999999999998,0.44897,0.22361999999999999,-0.33082,-0.6953600000000001,-0.20172,-0.36186,0.40639000000000003,-0.39484,0.20257999999999998,0.18311,-0.081428,-0.24369000000000002,-0.26437,-0.1529,-0.30288000000000004,0.097371,0.1444,0.33887,0.04492,0.039618,-0.062955,0.060078999999999994,0.18889,-0.15242999999999998,0.52387,0.73192,-0.13539,0.57296,0.5142800000000001,-0.3583,-0.0051276,0.46451000000000003,0.0033623000000000004,0.3004,-0.37696999999999997,-0.22325,0.12922,-0.28542,-0.076922,0.37177,-0.36380999999999997,-0.15195999999999998,0.17307999999999998,-0.45583999999999997,-0.00010604,-0.12255,0.46558,0.058888,-0.54851,0.053894000000000004,-0.2878,0.076961,0.2472,-0.23804,-0.31068,-0.53156,-0.46481000000000006,-0.37904,-0.20149,-0.029713999999999997,-1.8891,0.12941,0.41895,0.041083,-0.060596000000000004,-0.14388,-0.31312,-0.28361,0.28645,-0.31206,0.01884,0.013844,0.10685,0.14573,0.48433000000000004,0.14592,0.43071000000000004,-0.28512,0.17059000000000002,0.017730000000000003,-0.11747,0.6511399999999999,0.71228,-0.033124,0.29975,0.0038020000000000003,-0.25263,-0.023632,0.11097,-0.17315,0.39421,-0.45263000000000003,-0.056817999999999994,0.70607,-0.24675999999999998,0.31833,0.67319,0.025651999999999998,-0.28765999999999997,-0.21244000000000002,-0.29949000000000003,-0.25051999999999996,0.8726700000000001,-0.30967,0.07119600000000001,0.012722,0.33149,-0.35846
ih,1.0293,0.55628,-0.032892000000000005,0.45948,0.43441,-0.6292300000000001,-0.44963000000000003,0.23631999999999997,0.2928,-0.19768,-0.40434000000000003,0.008946899999999999,0.73235,0.042456,0.40087,-0.053623000000000004,0.85583,0.63621,0.36763,0.46968999999999994,1.0017,-0.13691,-0.075678,-0.17218,0.69713,-0.83001,-0.45221000000000006,0.45974,-0.13894,0.13796,-0.20221,-0.06290599999999999,-0.15665,0.017279,-0.19873,-0.069631,0.16897,-0.32453000000000004,-0.1199,0.45693999999999996,-1.9787,0.48118999999999995,-0.34171,0.68289,-0.14373,-0.41941999999999996,-0.9302299999999999,-0.082737,0.37853000000000003,0.43759,0.42436999999999997,-0.32038,0.46302,-0.49561000000000005,0.58973,-0.15446,-0.27908,-0.15729,-0.30685999999999997,0.19358,-0.23713,0.7628199999999999,0.72797,-0.60438,-0.77968,-0.30346999999999996,-0.37997,-0.21034,-0.67732,0.16421,0.38001999999999997,0.0065941,-0.22595,-0.5463399999999999,-0.029623000000000003,-0.41244,-0.042305,-0.57115,0.19971,1.0114,-0.17647000000000002,0.028013,-0.73333,0.5062,-0.30075,0.26635,0.21477,0.055675999999999996,-0.59308,0.44103000000000003,-0.30236,-0.14147,0.033491,0.069161,-0.10925,-0.031284,0.12704000000000001,-0.33596,-0.29621,0.28034000000000003,-0.15573,-0.05678099999999999,0.42438000000000003,-0.56258,-0.3326,0.08757100000000001,-0.16588,0.37177,-0.175,0.020817,-0.23588,-0.016905,-0.037489,0.29086999999999996,0.20613,0.9833,0.03253,0.41081000000000006,-0.062084,-0.77479,-0.16762,0.20784,0.10680999999999999,0.040374,-0.65135,-0.075179,-0.24881999999999999,0.06561,-2.1298,-0.24215,0.15644,-0.30391999999999997,-0.11750999999999999,-0.10575,-0.48123,-0.18234,0.16247,0.62775,-0.20054,0.10805,-0.50032,0.21505,-0.13642,0.56304,-0.80511,0.7178899999999999,0.42639,0.42172,0.52357,-0.1268,-0.24291999999999997,0.46166,-2.1943,0.2879,0.060336,0.019441999999999997,-0.41496000000000005,-0.0039863,-0.3515,1.1367,-0.062015,0.38192,-0.25701999999999997,0.23196,-0.13739,0.31325,0.48243,0.07495299999999999,0.10499000000000001,0.45177,-0.66105,0.44025,-0.22588000000000003,0.046577999999999994,-1.3788,0.31115,0.15388,0.76118,-0.35067,-0.39381,-0.049109,0.062466999999999995,0.18157,0.098187,0.1632,-0.25199,0.46513999999999994,0.0054678999999999995,0.6160899999999999,0.35079,-0.75045,0.086646,-0.24375,-0.04535,-1.3114,-0.20599,-0.15963,0.19099000000000002,-0.11381,-0.17756
dark,-0.17249,-0.39505999999999997,-0.21311,0.49177,0.35443,0.18713,0.30696,-0.57914,-0.31596,-0.24699000000000002,0.014237,0.0014004000000000002,-1.0346,0.18168,-1.0418,0.47367,0.30944,-0.082554,0.070372,0.38138,-0.12791,-0.47108999999999995,0.09500399999999999,-0.42141999999999996,-0.27726999999999996,0.66938,-0.59758,0.12154000000000001,-0.63246,-0.40553,0.0083321,0.5051100000000001,-0.32175,-0.38492,-0.24761999999999998,0.041803,0.47871,-0.29741,0.24145,0.13585,-0.41100000000000003,-0.00093083,-0.5875,0.011807,0.35278000000000004,0.34106,-0.14767,0.11925,-0.39079,0.25969000000000003,-0.33316,-0.10659,-0.39203000000000005,0.53741,-0.13075,-0.18228,0.15164,-0.16915999999999998,0.31492,-0.32509,-0.32985,0.29959,-0.14982,0.30918,-0.15017,-0.48632,-0.0094105,0.09654,0.14590999999999998,-0.26173,0.63958,0.15634,-0.6393,0.64752,0.30838000000000004,0.67067,0.36682,-0.038135,0.2596,-0.48048,0.81197,-0.15159,-0.075222,0.093446,0.46371999999999997,0.064489,-0.019284,0.17567,0.23264,0.40596,-0.11339,0.41341999999999995,0.093698,0.10087,-0.46652,-0.26736,0.42352,-0.18654,0.22951,0.046089,-0.56091,0.3511,0.098888,0.071242,-0.1623,-0.11084000000000001,0.09571,0.08031,-0.46363999999999994,0.039505,-1.0477,0.031449,0.5896899999999999,-0.13113,-0.23091,0.5586,0.019291,0.43331000000000003,-0.25222,0.60477,-0.27001,-0.15839,-0.36455,0.27976,0.2513,0.67075,0.16871,-0.12507000000000001,0.31094,-0.25633,0.39760999999999996,0.29041,-0.2856,-0.06068200000000001,0.79356,0.4226,0.30354000000000003,-0.23099,-0.18187,0.5898399999999999,0.10054,-0.063993,-0.39315,-0.49251000000000006,-0.14109000000000002,0.22275,-0.54125,0.19399999999999998,-0.5021800000000001,0.28853,-0.42499,0.36489,-4.0564,-0.6853,-0.43303,0.29846999999999996,0.091461,-0.45501,0.11567000000000001,0.44621000000000005,0.39065,-0.1445,0.1001,-0.17725,0.033831,0.45971000000000006,0.45158000000000004,0.25693,-0.081724,-0.028332999999999997,-0.40005,0.47026999999999997,-0.18461,-0.10099,0.48435,-0.088076,-0.24818,-0.47585,-0.079067,-0.15267,-0.29625999999999997,0.61303,0.3787,0.28158,-0.26237,0.4166,-0.62387,0.42206000000000005,-0.34645,0.66998,0.75151,-0.61728,0.084972,0.17999,0.37972,0.043075,-0.33269,-0.37638,-0.43466000000000005,-0.7946300000000001
música,-0.29563,-0.11475999999999999,0.26495,0.028074,0.75446,0.18217,-0.17804,-0.70857,0.30883,0.067208,-0.077149,-0.077944,-0.20564000000000002,-0.55261,-0.11592000000000001,0.23501,-0.056824,0.066732,0.6461100000000001,0.51413,-0.20226,0.08644400000000001,0.26785,0.082625,-0.02762,-3.5444,-0.032141,0.24828000000000003,0.38661999999999996,0.10625,-0.2738,-0.83168,-0.15904000000000001,0.28273000000000004,-0.1122,-0.055966999999999996,0.098735,-0.38805,-1.7499,-0.13927,-1.2976,0.022767,-0.54889,0.39116,-0.39054,0.15350999999999998,-0.24595,0.31108,-0.7035399999999999,0.40481999999999996,-0.20611999999999997,0.034087,-0.74325,0.30088000000000004,0.21186,0.01241,-0.93279,0.06465,0.31828,0.52783,0.15433,-0.53695,-0.30893000000000004,0.27462,1.1138,0.02852,-0.012965,0.75489,0.479,0.056417999999999996,0.19610999999999998,0.039788,-1.0342,-0.19859000000000002,-0.40476,-0.76202,0.50917,-0.41486999999999996,-0.31756,-0.19805,-0.46911,-0.12766,0.12974000000000002,-0.5197,-0.46865,0.089407,0.27629000000000004,-0.055477,-0.02829,-0.40256,-0.5565100000000001,0.067925,-0.1786,-0.46445,-0.22278,-0.09132699999999999,0.55615,0.41015,-0.11773,0.17588,-0.2747,0.1732,0.15344000000000002,0.23879,-0.58409,0.010796,0.28,-1.025,0.16960999999999998,-0.054139,-0.00012849,0.8374,0.48307,-0.7854,-0.47542,-0.64479,-0.087693,-0.14484,-0.067571,0.41627,-0.87139,0.33279000000000003,-0.20007,-0.95985,0.5563100000000001,0.10711,0.40833,-0.65249,1.0123,-0.24506999999999998,0.21883000000000002,0.70047,0.56108,0.46905,0.06400700000000001,-0.25547,0.24056,0.021355000000000002,0.69785,0.24176999999999998,-0.32514,0.3662,0.37317,0.28923000000000004,-0.34712,0.20703000000000002,-0.12227,0.21959,-0.489,-0.22809000000000001,-0.026820999999999998,-0.049273000000000004,-2.2285,-0.58518,-0.6502899999999999,-0.048775,0.30767,0.1071,0.17569,-0.38433,0.15277000000000002,0.064983,-0.45248999999999995,-0.14862,0.50607,-0.51605,0.20169,0.8273,0.60609,-0.21509,0.010393000000000001,-0.4511,0.21986,-0.84978,0.56065,0.62346,0.7107,-0.66323,0.83583,-0.059979,-0.37368,-0.49053,-0.58958,0.46481999999999996,0.11452000000000001,-0.10761,-0.57155,-0.14806,0.52885,0.21620999999999999,0.22919,-0.050593,0.3272,-0.67455,0.6915899999999999,-0.28259,0.13935999999999998,-0.12491,-0.9433799999999999,0.10164
nk,-0.10013999999999999,0.38039,0.9316700000000001,-0.53094,-0.19188,-0.34899,0.11299000000000001,0.1064,1.0406,-0.17783,-0.21898,-0.8460200000000001,0.46676000000000006,0.33462,0.5102800000000001,0.56808,0.73845,0.28569,-0.24422,-0.020725,-0.59478,-0.18077000000000001,0.73955,-0.35185,-0.083635,-0.5272600000000001,0.10477,-0.16924,0.13169,0.33745,0.7465,0.89044,-0.027213,0.11667999999999999,-0.20068,-0.2393,0.08151699999999999,-0.14025,-0.12845,-0.36708,-0.79928,-0.76525,-0.18007,-0.59168,0.68124,-0.083707,0.17402,-0.2389,0.17731,-0.65213,0.40316,-0.43673,0.18075,0.16122,0.12528,-0.99264,0.0041726,0.62885,0.16619,0.11248,-0.50668,0.32564,0.19475,0.048017000000000004,-0.65045,0.7490600000000001,0.60992,0.40949,0.75176,-0.37537,0.049736,0.31829,0.41236999999999996,-0.11961,1.0819,0.45978,0.29538000000000003,0.9379,0.38805,-1.0058,-1.0645,-0.041815,-0.27310999999999996,-0.56407,0.89933,0.27066999999999997,0.23046999999999998,-0.24276,0.013219999999999999,-0.8165100000000001,0.57932,0.1075,0.6520699999999999,0.6250899999999999,1.2597,0.18545999999999999,-0.56318,0.4466,-0.42318999999999996,0.61622,-0.39197,0.51774,0.29302,0.8391,-0.47984,-0.11619000000000002,0.45903,0.18535,0.20177,-0.56014,0.13349,-0.1745,-0.32669000000000004,0.38896,0.47513999999999995,-0.62512,0.026356,0.55353,-0.18472,-1.2516,0.16330999999999998,0.23413,0.2289,0.15292999999999998,0.25214000000000003,0.12564,0.10574000000000001,-0.39199,-2.6207,1.0979,-0.40326999999999996,-0.086464,-0.13119,-0.033507999999999996,-0.24641999999999997,0.22837,0.34087,-0.2238,-0.28814,0.24416,-0.037874,-0.971,-0.54719,0.49915,0.39826,-0.11455,0.23118000000000002,0.20665,0.030910000000000003,-0.35362,0.5728800000000001,-0.09253,-2.7557,-0.026246,-0.11997999999999999,0.058855,0.2857,0.30549,0.037695,-0.44088999999999995,-0.01236,-0.1992,0.32437,-0.039577,-0.42083999999999994,0.40397,0.1097,0.22041,-0.026556,0.46692,-0.51272,-0.39488,0.57058,-0.53872,-0.38595999999999997,0.17561,-0.8184899999999999,0.17915999999999999,0.36398,0.1061,-0.46688999999999997,-0.035329,0.047354,0.13604000000000002,0.14301,-0.33960999999999997,0.66991,0.10161,-0.06303500000000001,0.16497,0.12954000000000002,0.043196,-0.40712,0.21036999999999997,-0.6320600000000001,-0.50859,-1.0038,0.54828,0.014466,0.88325
pena,-0.030708,-0.022652000000000002,0.39231,0.15438,-0.8157,0.29696,-0.36385,0.28886,-0.55004,-0.037176,0.1623,-0.46885,0.2906,-0.072078,0.23331999999999997,0.14218,-0.36965,-0.33098,-0.2157,-0.40785,-0.011996,-0.10684,0.046143,0.5058,-0.9933299999999999,-3.7306,0.15702,-0.33929000000000004,0.60516,-0.087883,0.7571399999999999,0.45483999999999997,0.37855,0.91015,-0.049186,0.30291,0.4231,-0.18168,-1.1575,-0.16199000000000002,-0.79811,0.23043000000000002,-0.12040999999999999,-0.082613,0.0037143000000000002,-0.017506,-0.28462,0.27319,0.72342,0.26116999999999996,-0.45196000000000003,-0.062386000000000004,-0.23390999999999998,0.029919,-0.12816,0.082821,0.7913600000000001,0.83031,0.5112899999999999,-0.5175,0.37263,0.13745,-0.12709,0.10161,0.72521,0.28357,0.07073,0.4273,-0.3972,0.10992,-0.078075,0.30091999999999997,-0.10854000000000001,-0.2356,0.10250999999999999,-0.16334,-0.12124000000000001,-0.10485,-0.36346,-0.49227,-0.26327,0.24648,0.39183,-0.57765,0.62769,0.19625,0.33205,0.27245,0.32668,-0.50841,-0.13487000000000002,0.26515,0.44647,0.18628,-0.030409,-0.23726999999999998,-0.44951,-0.16879,-0.53982,-0.8532200000000001,0.10411,-0.22180999999999998,-0.19018,0.46983,-0.11413,-0.18581,-0.48077,-0.0050299,-0.1168,0.20535,0.21008000000000002,0.25059000000000003,0.3531,-0.20357999999999998,-0.25798000000000004,-0.27699999999999997,-0.17662,-0.011595000000000001,-0.05835800000000001,-0.72846,0.13763,-0.30655,-0.015983,-0.13589,-0.49476000000000003,0.065839,0.5746399999999999,-0.30017,0.23271,0.18275,-0.27123,0.1163,-0.15503,0.10029,0.65827,0.30151,0.40725,-0.05744199999999999,-0.56585,-0.41329,0.46468999999999994,0.021027,-0.60449,-0.39465,-0.44678999999999996,0.17362,0.11105,0.36793000000000003,0.039441000000000004,0.34681999999999996,0.24611999999999998,0.087767,-1.8807,-0.042332,0.36676,-0.10683,0.35181,0.54762,-0.15775999999999998,0.5238,-0.73153,-0.014387,-0.07115700000000001,-0.22495,0.032744999999999996,0.23421999999999998,-0.08428,-0.61034,-0.094981,-0.27983,0.16877999999999999,-0.032614,0.40425,0.39646,0.54298,0.1686,-0.18247,-0.48991999999999997,0.06414700000000001,0.25322,-0.19766,-0.18028,0.16188,0.19342,0.41085,0.28448,-0.40881999999999996,-0.11129000000000001,-0.25213,0.60356,-0.58468,0.57885,0.34208,-0.10893,0.26224000000000003,-0.36207,-0.20756999999999998,1.237,-0.23081,0.068414
ate,0.15367,-0.30225,0.65289,0.087263,-0.61258,0.15120999999999998,0.36983,-0.1947,0.07308300000000001,-0.79752,-0.59415,-0.10561,0.033631,-0.19716,-0.39615,0.8912,0.061536,-0.36196999999999996,-0.3327,-0.35821,0.23146,0.36594,-0.24011,-0.49486,0.8831600000000001,-0.72901,0.40911,-0.79089,-0.024278,0.009951100000000001,0.05515,0.16368,-0.15817,-0.079634,-1.3090000000000002,0.031809,-0.2041,-0.2048,-1.4996,0.45579,-0.72797,0.33863000000000004,-0.11449000000000001,0.13397,0.10235,0.16647,0.15081,-0.15350999999999998,0.43454,-0.13965999999999998,-0.53478,0.12517999999999999,-0.1533,0.14937,0.037783,-0.03678,0.38174,0.6602600000000001,0.46762,-0.2938,-0.033491,0.18248,-0.21470999999999998,-0.30964,-0.015538,-0.12863,0.12879000000000002,-1.2673,-0.32284,0.36213,0.76153,-0.89361,0.15575999999999998,-0.55672,0.07576799999999999,0.42418999999999996,0.040628,-0.81601,0.28592,0.30007,-0.6956100000000001,0.66374,-0.042872,-0.25124,0.45606,0.4147,0.0054379,-0.06926900000000001,-0.17790999999999998,-0.13768,0.072866,-0.17434000000000002,-0.10749,-0.23906999999999998,0.28058,-0.22514,0.54213,-0.35036,0.12662,0.037943,-0.41405,0.18937,-0.17276,0.043278,-0.11029000000000001,-0.40168000000000004,1.0864,-0.34271999999999997,-0.11435,0.23003,-0.009424799999999999,-0.39652,0.24871999999999997,0.15855,-0.57693,0.060775,1.1703,-0.36443000000000003,0.8999299999999999,-0.48521000000000003,-0.009581999999999999,-0.08872200000000001,0.056949,0.3085,-0.60602,0.19033,0.1049,0.25553000000000003,0.34708,0.22232,0.36776,0.048941000000000005,0.13455,0.11174,-0.3948,-1.2678,-0.13752999999999999,0.16112,0.28367,-0.6533899999999999,-0.16889,0.77691,0.54218,-0.00041926,-0.27565,0.39654,0.082815,1.4879,0.56893,0.089375,0.46931999999999996,0.2273,-3.7817,0.40241,-0.21888000000000002,0.07437200000000001,-0.76371,0.61935,0.34876,-0.085994,0.19359,0.21502,0.2356,-0.099084,0.16447,0.32725,0.027593,-0.12768,-0.058745000000000006,-0.56093,-0.11982999999999999,0.36191,0.008387100000000001,-0.039838,0.10355,-0.8569,-0.77456,0.80238,0.042455,0.59538,-0.69723,0.27076,-1.0452,-0.044387,0.5515100000000001,0.03243,0.36066,0.6019399999999999,-0.023778999999999998,0.48291999999999996,-0.21452,0.39316999999999996,0.64366,0.42386,-0.047035,-0.047037,-0.25915,0.4623,0.30488000000000004,0.31931
ano,0.58368,-0.35899000000000003,0.49601000000000006,-0.15385,0.26383,-0.29811,0.58695,-0.17899,0.13463,-0.042319999999999997,-0.099737,0.4059,0.47711000000000003,0.23679,-0.21811999999999998,0.15900999999999998,-0.10221000000000001,0.29528000000000004,-0.12376,-0.7621100000000001,0.20265999999999998,0.51345,-0.066312,0.092314,-0.24405,-2.2243,-0.18625,-0.56588,0.11060999999999999,-0.53118,1.2012,-0.26852,-0.50305,-0.8573,-0.68483,-0.078941,0.14365,-0.42446999999999996,-1.7581,-0.14495,-0.9108,0.26302,0.11839000000000001,-0.3131,-0.52498,-0.22016,-0.33507,-0.48713,-0.18434,-0.4197,-0.057666999999999996,0.82886,0.48441999999999996,0.50024,0.50475,0.073038,-0.18995,-0.28465999999999997,0.15275999999999998,-0.12674000000000002,0.5571,-0.050838999999999995,-0.005389,-0.83324,-0.58208,0.2421,0.02622,-0.51661,-0.23375,-0.5855100000000001,0.63208,-0.82631,0.29219,-0.19297,-0.041843,0.0038134999999999996,-0.062727,0.043477999999999996,0.58341,0.66869,-1.1217,0.27697,0.22882,-0.66828,0.065647,-0.18944,0.47453999999999996,-0.059860000000000003,-0.01782,-0.017388,0.13171,-0.027544,-0.45137,-0.48802,0.14820999999999998,-0.73803,0.76982,-0.33684000000000003,0.040072,-0.37245,-1.123,-0.24241999999999997,0.36926,0.11667000000000001,0.053298000000000005,-0.52535,0.18609,0.4829,0.26849,0.53575,0.1146,-0.21908000000000002,0.005970399999999999,-0.49398000000000003,-0.5738300000000001,-0.22719,0.7087899999999999,0.010067,0.0027549,0.69409,-0.16777,-0.0534,-0.28371999999999997,-0.17909,-0.36779,-0.75667,-0.089532,-0.060973,-0.49549,-0.38816,-0.36311,0.099128,0.18550999999999998,0.35836999999999997,-0.26156999999999997,-1.1577,0.013125999999999999,0.2087,0.29502,-0.67816,0.2813,0.27913000000000004,0.5265,0.098972,-0.27634000000000003,0.3609,-0.42023,1.1908,-0.036456999999999996,0.061611,0.44278,-0.20101,-2.9223,-0.39241,-0.21816,0.11272,0.29775,0.6086,0.009185700000000002,0.14007,0.74229,0.010123,0.56114,-0.044723,-0.14465999999999998,0.051211,1.2759,-0.082262,-0.27563000000000004,-0.50629,-0.35619,0.59427,0.18204,-0.034497,0.34848,-0.74005,-0.32916999999999996,-0.2172,0.7154,0.1181,-0.48672,0.49038999999999994,-0.46257,-0.21645,-0.6771699999999999,-0.10693,-0.76618,-0.07885700000000001,-0.39461999999999997,0.30345,-0.5070600000000001,0.5941,-0.0039369999999999995,-0.48785,-0.36023,0.2563,-0.48718999999999996,0.42912,0.34212,0.27105999999999997
