Symbol,Date,Bid,Ask
USDCHF,20160104 16:21:02.243,1.0059200000000001,1.0060200000000001
USDCHF,20160104 16:21:02.707,1.00594,1.0060200000000001
USDCHF,20160104 16:21:02.818,1.0059200000000001,1.0060200000000001
USDCHF,20160104 16:21:04.113,1.00594,1.0060200000000001
USDCHF,20160104 16:21:04.378,1.0059200000000001,1.0060200000000001
USDCHF,20160104 16:21:04.702,1.00594,1.0060200000000001
USDCHF,20160104 16:21:04.860,1.0059200000000001,1.0060200000000001
USDCHF,20160104 16:21:04.951,1.0059200000000001,1.00601
USDCHF,20160104 16:21:04.971,1.00591,1.00601
USDCHF,20160104 16:21:05.123,1.00591,1.00599
USDCHF,20160104 16:21:05.414,1.00591,1.00601
USDCHF,20160104 16:21:05.509,1.00591,1.00599
USDCHF,20160104 16:21:05.543,1.0058799999999999,1.00599
USDCHF,20160104 16:21:06.630,1.0058799999999999,1.0059799999999999
USDCHF,20160104 16:21:06.825,1.0058799999999999,1.00596
USDCHF,20160104 16:21:06.920,1.0058799999999999,1.0059799999999999
USDCHF,20160104 16:21:07.135,1.0058799999999999,1.00595
USDCHF,20160104 16:21:07.166,1.00585,1.00593
USDCHF,20160104 16:21:07.188,1.00584,1.00593
USDCHF,20160104 16:21:07.556,1.00584,1.0059200000000001
USDCHF,20160104 16:21:08.792,1.00585,1.0059200000000001
USDCHF,20160104 16:21:08.929,1.00581,1.00591
USDCHF,20160104 16:21:09.024,1.00583,1.00591
USDCHF,20160104 16:21:09.089,1.00583,1.0059200000000001
USDCHF,20160104 16:21:09.224,1.00585,1.0059200000000001
USDCHF,20160104 16:21:09.954,1.00587,1.0059200000000001
USDCHF,20160104 16:21:10.028,1.00585,1.0059200000000001
USDCHF,20160104 16:21:10.447,1.00584,1.00591
USDCHF,20160104 16:21:10.462,1.00581,1.00591
USDCHF,20160104 16:21:11.135,1.00581,1.0059200000000001
USDCHF,20160104 16:21:11.510,1.00581,1.00591
USDCHF,20160104 16:21:12.294,1.00581,1.0058799999999999
USDCHF,20160104 16:21:12.407,1.00581,1.00589
USDCHF,20160104 16:21:12.523,1.00578,1.00589
USDCHF,20160104 16:21:12.554,1.00578,1.00585
USDCHF,20160104 16:21:12.561,1.00575,1.00585
USDCHF,20160104 16:21:12.595,1.00575,1.00586
USDCHF,20160104 16:21:12.603,1.0057399999999999,1.00586
USDCHF,20160104 16:21:12.623,1.0057399999999999,1.00585
USDCHF,20160104 16:21:12.651,1.00573,1.00585
USDCHF,20160104 16:21:12.679,1.00573,1.00584
USDCHF,20160104 16:21:12.939,1.00573,1.00585
USDCHF,20160104 16:21:13.626,1.00573,1.0058200000000002
USDCHF,20160104 16:21:13.653,1.00571,1.0058200000000002
USDCHF,20160104 16:21:13.815,1.00571,1.00581
USDCHF,20160104 16:21:14.156,1.00571,1.00579
USDCHF,20160104 16:21:14.178,1.0057,1.00579
USDCHF,20160104 16:21:14.221,1.0057,1.00578
USDCHF,20160104 16:21:14.242,1.00568,1.00576
USDCHF,20160104 16:21:14.312,1.00567,1.00576
USDCHF,20160104 16:21:14.341,1.00567,1.00575
USDCHF,20160104 16:21:14.343,1.00565,1.00575
USDCHF,20160104 16:21:14.393,1.00567,1.00575
USDCHF,20160104 16:21:14.530,1.00567,1.00578
USDCHF,20160104 16:21:14.622,1.00567,1.00576
USDCHF,20160104 16:21:14.647,1.00568,1.00576
USDCHF,20160104 16:21:15.183,1.0057,1.00576
USDCHF,20160104 16:21:15.195,1.00571,1.00576
USDCHF,20160104 16:21:15.218,1.0057399999999999,1.00581
USDCHF,20160104 16:21:15.243,1.0057399999999999,1.0058200000000002
USDCHF,20160104 16:21:15.431,1.0057399999999999,1.00585
USDCHF,20160104 16:21:15.519,1.0057399999999999,1.00586
USDCHF,20160104 16:21:15.531,1.00575,1.00586
USDCHF,20160104 16:21:15.567,1.00575,1.00585
USDCHF,20160104 16:21:15.583,1.00575,1.00586
USDCHF,20160104 16:21:17.231,1.0057399999999999,1.00585
USDCHF,20160104 16:21:17.279,1.0057399999999999,1.00586
USDCHF,20160104 16:21:17.281,1.00575,1.00586
USDCHF,20160104 16:21:17.310,1.00575,1.00585
USDCHF,20160104 16:21:17.490,1.00575,1.00586
USDCHF,20160104 16:21:17.796,1.00575,1.00585
USDCHF,20160104 16:21:17.827,1.00575,1.00584
USDCHF,20160104 16:21:18.680,1.00575,1.0058200000000002
USDCHF,20160104 16:21:18.723,1.00571,1.0058200000000002
USDCHF,20160104 16:21:18.734,1.0057,1.0058200000000002
USDCHF,20160104 16:21:18.753,1.0057,1.00578
USDCHF,20160104 16:21:18.845,1.00568,1.00578
USDCHF,20160104 16:21:18.917,1.00568,1.00576
USDCHF,20160104 16:21:18.945,1.00567,1.00576
USDCHF,20160104 16:21:19.028,1.00567,1.00578
USDCHF,20160104 16:21:19.041,1.00568,1.00578
USDCHF,20160104 16:21:19.124,1.00568,1.00581
USDCHF,20160104 16:21:19.263,1.00568,1.00579
USDCHF,20160104 16:21:19.274,1.00568,1.00581
USDCHF,20160104 16:21:19.317,1.00568,1.00578
USDCHF,20160104 16:21:20.040,1.0057,1.00578
USDCHF,20160104 16:21:21.749,1.00567,1.00578
USDCHF,20160104 16:21:21.790,1.00567,1.00576
USDCHF,20160104 16:21:21.934,1.00567,1.00578
USDCHF,20160104 16:21:21.948,1.00568,1.00578
USDCHF,20160104 16:21:22.451,1.00567,1.00578
USDCHF,20160104 16:21:23.325,1.00567,1.00575
USDCHF,20160104 16:21:23.344,1.00565,1.00575
USDCHF,20160104 16:21:23.530,1.0056399999999999,1.0057399999999999
USDCHF,20160104 16:21:23.569,1.0056399999999999,1.00575
USDCHF,20160104 16:21:23.583,1.00565,1.00575
USDCHF,20160104 16:21:23.598,1.00567,1.00575
USDCHF,20160104 16:21:23.658,1.00567,1.00576
USDCHF,20160104 16:21:26.539,1.00568,1.00576
USDCHF,20160104 16:21:26.552,1.00568,1.00578
USDCHF,20160104 16:21:26.565,1.0057,1.00578
USDCHF,20160104 16:21:27.534,1.00571,1.00578
USDCHF,20160104 16:21:27.618,1.00571,1.00579
USDCHF,20160104 16:21:27.660,1.00573,1.00579
USDCHF,20160104 16:21:27.739,1.0057399999999999,1.00579
USDCHF,20160104 16:21:28.275,1.0057399999999999,1.0058200000000002
USDCHF,20160104 16:21:29.529,1.00575,1.0058200000000002
USDCHF,20160104 16:21:29.656,1.0057399999999999,1.0058200000000002
USDCHF,20160104 16:21:30.314,1.00575,1.0058200000000002
USDCHF,20160104 16:21:30.668,1.0057399999999999,1.0058200000000002
USDCHF,20160104 16:21:32.402,1.00575,1.0058200000000002
USDCHF,20160104 16:21:32.475,1.00577,1.0058200000000002
USDCHF,20160104 16:21:32.501,1.00577,1.00584
USDCHF,20160104 16:21:32.508,1.00578,1.00584
USDCHF,20160104 16:21:32.528,1.0058,1.00584
USDCHF,20160104 16:21:32.585,1.00581,1.00584
USDCHF,20160104 16:21:32.696,1.00583,1.00584
USDCHF,20160104 16:21:32.710,1.00583,1.00589
USDCHF,20160104 16:21:32.751,1.00583,1.00591
USDCHF,20160104 16:21:32.797,1.00584,1.00591
USDCHF,20160104 16:21:32.865,1.00583,1.00591
USDCHF,20160104 16:21:33.004,1.00584,1.00591
USDCHF,20160104 16:21:33.594,1.00584,1.0059200000000001
USDCHF,20160104 16:21:35.395,1.00585,1.0059200000000001
USDCHF,20160104 16:21:37.257,1.00584,1.0059200000000001
USDCHF,20160104 16:21:37.276,1.00583,1.0059200000000001
USDCHF,20160104 16:21:37.293,1.00581,1.0059200000000001
USDCHF,20160104 16:21:37.317,1.00581,1.00589
USDCHF,20160104 16:21:40.059,1.00581,1.00586
USDCHF,20160104 16:21:42.262,1.00577,1.00586
USDCHF,20160104 16:21:42.296,1.00578,1.00586
USDCHF,20160104 16:21:42.361,1.00575,1.00585
USDCHF,20160104 16:21:42.462,1.0057399999999999,1.00585
USDCHF,20160104 16:21:43.449,1.00575,1.00585
USDCHF,20160104 16:21:43.507,1.00575,1.00586
USDCHF,20160104 16:21:43.524,1.00575,1.00585
USDCHF,20160104 16:21:43.533,1.00578,1.00585
USDCHF,20160104 16:21:43.580,1.00581,1.00585
USDCHF,20160104 16:21:43.822,1.00581,1.00586
USDCHF,20160104 16:21:44.545,1.00578,1.00586
USDCHF,20160104 16:21:45.725,1.00578,1.00585
USDCHF,20160104 16:21:45.830,1.00578,1.00586
USDCHF,20160104 16:21:46.805,1.0058,1.00586
USDCHF,20160104 16:21:48.793,1.00578,1.00586
USDCHF,20160104 16:21:49.211,1.00578,1.00585
USDCHF,20160104 16:21:49.322,1.00578,1.00584
USDCHF,20160104 16:21:49.336,1.0057399999999999,1.00585
USDCHF,20160104 16:21:49.344,1.00575,1.00585
USDCHF,20160104 16:21:49.465,1.00575,1.00584
USDCHF,20160104 16:21:49.478,1.00577,1.00584
USDCHF,20160104 16:21:50.220,1.00578,1.00584
USDCHF,20160104 16:21:50.230,1.00578,1.00585
USDCHF,20160104 16:21:50.342,1.00578,1.00586
USDCHF,20160104 16:21:50.425,1.00578,1.00585
USDCHF,20160104 16:21:50.649,1.00578,1.00586
USDCHF,20160104 16:21:51.169,1.00577,1.00586
USDCHF,20160104 16:21:51.182,1.00577,1.00585
USDCHF,20160104 16:21:52.021,1.00578,1.00585
USDCHF,20160104 16:21:52.970,1.00577,1.00585
USDCHF,20160104 16:21:54.531,1.00578,1.00585
USDCHF,20160104 16:21:55.534,1.00581,1.00585
USDCHF,20160104 16:21:55.730,1.00581,1.00589
USDCHF,20160104 16:21:56.346,1.00581,1.00585
USDCHF,20160104 16:21:56.363,1.00578,1.00585
USDCHF,20160104 16:21:56.724,1.00577,1.00585
USDCHF,20160104 16:21:56.791,1.00578,1.00585
USDCHF,20160104 16:21:58.220,1.00578,1.00584
USDCHF,20160104 16:21:58.265,1.00577,1.00584
USDCHF,20160104 16:21:58.278,1.00575,1.0058200000000002
USDCHF,20160104 16:21:58.303,1.0057399999999999,1.0058200000000002
USDCHF,20160104 16:21:58.436,1.00573,1.0058200000000002
USDCHF,20160104 16:21:58.508,1.00573,1.00579
USDCHF,20160104 16:21:58.617,1.00573,1.0058200000000002
USDCHF,20160104 16:21:59.207,1.00571,1.00581
USDCHF,20160104 16:22:00.293,1.00571,1.00578
USDCHF,20160104 16:22:00.337,1.0057,1.00578
USDCHF,20160104 16:22:00.597,1.0057,1.00575
USDCHF,20160104 16:22:00.634,1.00565,1.00575
USDCHF,20160104 16:22:00.670,1.00565,1.0057399999999999
USDCHF,20160104 16:22:00.717,1.00565,1.0057200000000002
USDCHF,20160104 16:22:00.723,1.00563,1.0057200000000002
USDCHF,20160104 16:22:00.786,1.00563,1.00569
USDCHF,20160104 16:22:00.873,1.0056399999999999,1.0057200000000002
USDCHF,20160104 16:22:01.026,1.0056399999999999,1.00575
USDCHF,20160104 16:22:01.117,1.0056399999999999,1.0057200000000002
USDCHF,20160104 16:22:01.326,1.0056399999999999,1.00575
USDCHF,20160104 16:22:01.444,1.0056399999999999,1.0057200000000002
