Symbol,Date,Bid,Ask
AUDJPY,20160104 16:40:58.394,85.57799999999999,85.585
AUDJPY,20160104 16:40:58.481,85.579,85.585
AUDJPY,20160104 16:40:58.593,85.57799999999999,85.585
AUDJPY,20160104 16:41:00.709,85.581,85.585
AUDJPY,20160104 16:41:01.343,85.58200000000001,85.585
AUDJPY,20160104 16:41:02.774,85.584,85.585
AUDJPY,20160104 16:41:02.825,85.58200000000001,85.585
AUDJPY,20160104 16:41:04.559,85.579,85.585
AUDJPY,20160104 16:41:05.012,85.581,85.585
AUDJPY,20160104 16:41:09.070,85.573,85.585
AUDJPY,20160104 16:41:09.145,85.573,85.58200000000001
AUDJPY,20160104 16:41:09.159,85.573,85.579
AUDJPY,20160104 16:41:10.200,85.573,85.583
AUDJPY,20160104 16:41:10.208,85.573,85.58200000000001
AUDJPY,20160104 16:41:10.233,85.572,85.58200000000001
AUDJPY,20160104 16:41:10.282,85.572,85.579
AUDJPY,20160104 16:41:10.343,85.572,85.58
AUDJPY,20160104 16:41:10.375,85.572,85.58200000000001
AUDJPY,20160104 16:41:10.407,85.572,85.57700000000001
AUDJPY,20160104 16:41:10.433,85.569,85.57700000000001
AUDJPY,20160104 16:41:10.989,85.569,85.579
AUDJPY,20160104 16:41:11.797,85.569,85.58
AUDJPY,20160104 16:41:12.672,85.569,85.579
AUDJPY,20160104 16:41:13.992,85.569,85.57700000000001
AUDJPY,20160104 16:41:14.018,85.569,85.57600000000001
AUDJPY,20160104 16:41:14.027,85.566,85.57600000000001
AUDJPY,20160104 16:41:14.657,85.566,85.57700000000001
AUDJPY,20160104 16:41:14.737,85.566,85.579
AUDJPY,20160104 16:41:14.754,85.569,85.579
AUDJPY,20160104 16:41:14.826,85.57,85.579
AUDJPY,20160104 16:41:15.184,85.57,85.58
AUDJPY,20160104 16:41:15.541,85.572,85.58
AUDJPY,20160104 16:41:16.828,85.575,85.58
AUDJPY,20160104 16:41:19.062,85.573,85.58
AUDJPY,20160104 16:41:19.170,85.57,85.579
AUDJPY,20160104 16:41:19.195,85.57,85.57700000000001
AUDJPY,20160104 16:41:19.232,85.57,85.579
AUDJPY,20160104 16:41:19.248,85.57,85.58
AUDJPY,20160104 16:41:19.275,85.569,85.58
AUDJPY,20160104 16:41:19.309,85.569,85.579
AUDJPY,20160104 16:41:19.353,85.569,85.57600000000001
AUDJPY,20160104 16:41:19.377,85.569,85.57700000000001
AUDJPY,20160104 16:41:19.403,85.569,85.579
AUDJPY,20160104 16:41:20.422,85.56700000000001,85.57600000000001
AUDJPY,20160104 16:41:20.603,85.56700000000001,85.57700000000001
AUDJPY,20160104 16:41:20.652,85.56700000000001,85.57600000000001
AUDJPY,20160104 16:41:20.984,85.56700000000001,85.57700000000001
AUDJPY,20160104 16:41:21.300,85.569,85.57700000000001
AUDJPY,20160104 16:41:21.378,85.569,85.579
AUDJPY,20160104 16:41:21.448,85.57,85.579
AUDJPY,20160104 16:41:21.760,85.57,85.58
AUDJPY,20160104 16:41:21.836,85.57,85.579
AUDJPY,20160104 16:41:21.854,85.57,85.58
AUDJPY,20160104 16:41:21.933,85.57,85.579
AUDJPY,20160104 16:41:22.008,85.57,85.58
AUDJPY,20160104 16:41:22.031,85.57,85.579
AUDJPY,20160104 16:41:22.350,85.57,85.573
AUDJPY,20160104 16:41:22.405,85.569,85.573
AUDJPY,20160104 16:41:22.417,85.56299999999999,85.573
AUDJPY,20160104 16:41:22.446,85.56299999999999,85.571
AUDJPY,20160104 16:41:22.463,85.56299999999999,85.56700000000001
AUDJPY,20160104 16:41:22.502,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:41:22.526,85.55799999999999,85.568
AUDJPY,20160104 16:41:22.654,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:41:22.798,85.55799999999999,85.57
AUDJPY,20160104 16:41:22.865,85.561,85.57
