Symbol,Date,Bid,Ask
GBPUSD,20160104 19:49:12.044,1.47116,1.47125
GBPUSD,20160104 19:49:12.517,1.47117,1.47125
GBPUSD,20160104 19:49:13.199,1.47118,1.47125
GBPUSD,20160104 19:49:13.229,1.47118,1.47127
GBPUSD,20160104 19:49:13.295,1.47117,1.47127
GBPUSD,20160104 19:49:13.404,1.47118,1.47127
GBPUSD,20160104 19:49:13.617,1.4712,1.47127
GBPUSD,20160104 19:49:14.265,1.4712,1.47128
GBPUSD,20160104 19:49:14.268,1.4712100000000001,1.47128
GBPUSD,20160104 19:49:14.455,1.4712,1.47128
GBPUSD,20160104 19:49:16.329,1.4712,1.47129
GBPUSD,20160104 19:49:16.589,1.4712,1.47128
GBPUSD,20160104 19:49:16.658,1.4712,1.47129
GBPUSD,20160104 19:49:16.812,1.4712,1.47128
GBPUSD,20160104 19:49:18.669,1.4712,1.47129
GBPUSD,20160104 19:49:18.768,1.4712,1.47128
GBPUSD,20160104 19:49:18.900,1.47118,1.47127
GBPUSD,20160104 19:49:18.966,1.47117,1.47127
GBPUSD,20160104 19:49:19.049,1.47117,1.47125
GBPUSD,20160104 19:49:19.215,1.47117,1.47128
GBPUSD,20160104 19:49:19.304,1.47117,1.47125
GBPUSD,20160104 19:49:19.587,1.47117,1.47128
GBPUSD,20160104 19:49:19.853,1.47117,1.47125
GBPUSD,20160104 19:49:20.301,1.47117,1.47128
GBPUSD,20160104 19:49:20.452,1.47117,1.47125
GBPUSD,20160104 19:49:21.332,1.47116,1.47125
GBPUSD,20160104 19:49:21.353,1.47116,1.47122
GBPUSD,20160104 19:49:21.547,1.47116,1.47125
GBPUSD,20160104 19:49:21.620,1.47116,1.47122
GBPUSD,20160104 19:49:23.478,1.47117,1.47122
GBPUSD,20160104 19:49:25.494,1.47116,1.47125
GBPUSD,20160104 19:49:25.872,1.47117,1.47125
GBPUSD,20160104 19:49:25.922,1.47117,1.47122
GBPUSD,20160104 19:49:25.959,1.47117,1.4712399999999999
GBPUSD,20160104 19:49:25.979,1.47117,1.47127
GBPUSD,20160104 19:49:26.307,1.47117,1.47125
GBPUSD,20160104 19:49:26.390,1.47116,1.47125
GBPUSD,20160104 19:49:26.520,1.47117,1.47125
GBPUSD,20160104 19:49:26.633,1.47116,1.47125
GBPUSD,20160104 19:49:26.916,1.47117,1.47125
GBPUSD,20160104 19:49:27.241,1.47117,1.47128
GBPUSD,20160104 19:49:27.343,1.47117,1.47127
GBPUSD,20160104 19:49:28.350,1.47118,1.47127
GBPUSD,20160104 19:49:29.161,1.47118,1.47128
GBPUSD,20160104 19:49:29.264,1.47118,1.47127
GBPUSD,20160104 19:49:29.296,1.4712100000000001,1.47127
GBPUSD,20160104 19:49:30.357,1.4712100000000001,1.47125
GBPUSD,20160104 19:49:30.414,1.4712100000000001,1.47128
GBPUSD,20160104 19:49:31.974,1.4712399999999999,1.47128
GBPUSD,20160104 19:49:32.033,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:32.101,1.4712399999999999,1.47129
GBPUSD,20160104 19:49:32.809,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:32.918,1.4712399999999999,1.47128
GBPUSD,20160104 19:49:32.944,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:32.949,1.4712399999999999,1.47128
