Symbol,Date,Bid,Ask
USDJPY,20160104 18:20:28.260,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:28.383,119.432,119.43700000000001
USDJPY,20160104 18:20:28.662,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:30.896,119.43299999999999,119.439
USDJPY,20160104 18:20:32.026,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:33.839,119.43299999999999,119.439
USDJPY,20160104 18:20:34.580,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:36.324,119.43299999999999,119.439
USDJPY,20160104 18:20:37.967,119.43299999999999,119.436
USDJPY,20160104 18:20:37.999,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:38.034,119.43299999999999,119.434
USDJPY,20160104 18:20:38.128,119.43,119.434
USDJPY,20160104 18:20:38.146,119.429,119.434
USDJPY,20160104 18:20:38.154,119.43,119.434
USDJPY,20160104 18:20:38.174,119.427,119.434
USDJPY,20160104 18:20:38.239,119.427,119.43299999999999
USDJPY,20160104 18:20:48.752,119.427,119.431
USDJPY,20160104 18:20:48.842,119.427,119.43299999999999
USDJPY,20160104 18:20:48.904,119.43,119.43299999999999
USDJPY,20160104 18:20:48.948,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:49.066,119.43299999999999,119.439
USDJPY,20160104 18:20:49.313,119.43299999999999,119.43700000000001
USDJPY,20160104 18:20:50.144,119.432,119.43700000000001
USDJPY,20160104 18:20:50.224,119.432,119.436
USDJPY,20160104 18:20:50.245,119.432,119.434
USDJPY,20160104 18:20:50.745,119.427,119.434
USDJPY,20160104 18:20:50.792,119.427,119.43299999999999
USDJPY,20160104 18:20:50.920,119.427,119.434
USDJPY,20160104 18:20:51.027,119.427,119.43299999999999
USDJPY,20160104 18:20:52.936,119.427,119.434
USDJPY,20160104 18:20:55.844,119.427,119.43299999999999
USDJPY,20160104 18:20:56.587,119.427,119.431
USDJPY,20160104 18:20:56.622,119.427,119.43
USDJPY,20160104 18:20:56.634,119.426,119.43
USDJPY,20160104 18:20:56.984,119.426,119.431
USDJPY,20160104 18:20:58.673,119.427,119.431
USDJPY,20160104 18:20:58.711,119.427,119.43299999999999
USDJPY,20160104 18:20:58.816,119.427,119.431
USDJPY,20160104 18:21:01.821,119.426,119.43
USDJPY,20160104 18:21:02.292,119.426,119.431
USDJPY,20160104 18:21:02.311,119.426,119.43
USDJPY,20160104 18:21:07.342,119.426,119.431
USDJPY,20160104 18:21:08.321,119.427,119.431
USDJPY,20160104 18:21:08.354,119.43299999999999,119.434
